code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,raw_return,qfq_return
sh.603367,辰欣药业,C27医药制造业,医药医疗,PE,PE低估,13.42,75.0,59.1,16.8,29.9,30.7,51.5,26.4,38.9,"PE=12.41, 低估均值=12.23, 比值=1.01, 分位=13%",-0.06022408963585435,-0.017569546120058566,,,,,,,,12.410366,12.230453125,1.0147102378923512,0.12833061446438282,低估价值,价值线内/历史低位,51.5,低估价值,,,,,
sh.601228,广州港,G55水上运输业,G55水上运输业,PB,PB低估,3.16,84.0,84.0,1.1,6.7,42.9,51.4,13.5,32.4,"PB=1.13, 低估均值=1.44, 比值=0.78, 分位=1%",-0.024691358024691357,-0.00940438871473348,,,,,,,,1.129119,1.4384815555555557,0.7849381145272476,0.013224821973550356,低估价值,价值线内/历史低位,51.4,低估价值,,,,,
sh.601868,中国能建,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,2.22,75.0,73.4,10.6,6.9,68.3,51.4,21.2,36.3,"PB=0.85, 低估均值=0.94, 比值=0.91, 分位=3%",-0.03056768558951961,0.0,,,,,,,,0.852317,0.939668,0.9070405717764147,0.02761795166858458,低估价值,价值线内/历史低位,51.4,低估价值,,,,,
sh.603004,鼎龙科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,20.6,75.7,75.7,12.0,31.6,35.6,51.4,25.6,38.5,"PB=2.39, 低估均值=3.74, 比值=0.64, 分位=38%",-0.0337711069418386,-0.0029041626331074433,,,,,,,,2.388739,3.7445763333333333,0.6379196970124524,0.37962962962962965,低估价值,价值线内/历史低位,51.4,低估价值,,,,,
sh.600037,歌华有线,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,PB,PB低估,7.23,76.7,76.7,0.0,52.4,39.2,51.3,28.1,39.7,"PB=0.79, 低估均值=0.94, 比值=0.84, 分位=9%",-0.013642564802182733,-0.0027586206896551557,,,,,,,,0.789537,0.9402472000000002,0.839712152293567,0.08979591836734693,低估价值,价值线内/历史低位,51.3,低估价值,,,,,
sh.600348,华阳股份,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,6.58,75.0,54.8,7.8,30.9,50.2,51.3,25.6,38.4,"PB=0.84, 低估均值=0.86, 比值=0.98, 分位=24%",-0.042212518195050897,-0.012012012012012074,,,,,,,,0.844193,0.86034,0.9812318385754469,0.24040816326530612,低估价值,价值线内/历史低位,51.3,低估价值,,,,,
sh.601997,贵阳银行,J66货币金融服务,金融,PE,PE低估,5.76,75.0,42.3,16.3,6.1,54.2,51.3,21.3,36.3,"PE=4.16, 低估均值=4.20, 比值=0.99, 分位=42%",-0.033557046979865834,-0.013698630136986356,,,,,,,,4.163627,4.202805111111111,0.9906781042481522,0.42431409649952695,低估价值,价值线内/历史低位,51.3,低估价值,,,,,
sh.600108,亚盛集团,A01农业,A01农业,PB,PB低估,2.87,75.0,55.4,3.3,35.0,56.2,51.2,25.9,38.6,"PB=1.30, 低估均值=1.36, 比值=0.96, 分位=27%",0.03237410071942448,0.014134275618374659,,,,,,,,1.299928,1.359728,0.9560206158878835,0.26571428571428574,低估价值,价值线内/历史低位,51.2,低估价值,,,,,
sh.600508,上海能源,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,11.21,75.0,71.2,29.6,0.1,25.4,51.2,20.9,36.0,"PB=0.63, 低估均值=0.68, 比值=0.92, 分位=7%",-0.07660626029654038,-0.10176282051282048,,,,,,,,0.626806,0.6819263636363636,0.919169625086153,0.0673469387755102,低估价值,价值线内/历史低位,51.2,低估价值,,,,,
sh.600918,中泰证券,J67资本市场服务,金融,PB,PB低估,6.16,75.9,75.9,7.9,30.5,44.7,51.2,24.7,38.0,"PB=1.13, 低估均值=1.32, 比值=0.86, 分位=8%",-0.04496124031007753,-0.01754385964912275,,,,,,,,1.132611,1.3219833333333333,0.8567513458313898,0.07885906040268456,低估价值,价值线内/历史低位,51.2,低估价值,,,,,
sh.601985,中国核电,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,9.29,75.0,48.2,6.0,6.1,77.2,51.1,20.2,35.6,"PB=1.70, 低估均值=1.71, 比值=0.99, 分位=33%",0.0010775862068965747,-0.04028925619834711,,,,,,,,1.696246,1.7128658,0.9902970798996628,0.3330561330561331,低估价值,价值线内/历史低位,51.1,低估价值,,,,,
sh.603043,广州酒家,C14食品制造业,消费,PE,PE低估,15.53,75.0,70.2,12.4,33.0,35.0,51.1,26.1,38.6,"PE=18.63, 低估均值=20.77, 比值=0.90, 分位=11%",-0.02080706179066838,0.015032679738562038,,,,,,,,18.631677,20.765556777777775,0.897239462413002,0.11326691137912952,低估价值,价值线内/历史低位,51.1,低估价值,,,,,
sh.600897,厦门空港,G56航空运输业,G56航空运输业,PB,PB低估,14.13,75.0,69.5,27.4,5.0,23.9,51.0,21.4,36.2,"PB=1.28, 低估均值=1.46, 比值=0.88, 分位=15%",-0.0491251682368774,-0.024171270718231996,,,,,,,,1.282706,1.4568209090909088,0.8804829694546595,0.14775510204081632,低估价值,价值线内/历史低位,51.0,低估价值,,,,,
sh.601003,柳钢股份,C31黑色金属冶炼和压延加工业,资源金属,PB,PB低估,3.36,75.0,57.2,0.0,68.6,28.5,51.0,32.0,41.5,"PB=1.00, 低估均值=1.05, 比值=0.95, 分位=25%",0.10891089108910901,0.22627737226277356,,,,,,,,0.997216,1.0504360000000001,0.9493353236180023,0.24612244897959185,低估价值,价值线内/历史低位,51.0,低估价值,,,,,
sh.600649,城投控股,K70房地产业,K70房地产业,PB,PB低估,4.42,75.0,67.8,0.9,36.1,58.6,50.9,25.6,38.3,"PB=0.53, 低估均值=0.66, 比值=0.81, 分位=26%",0.004545454545454408,0.05741626794258381,,,,,,,,0.534332,0.6563044,0.8141527010941875,0.26448979591836735,低估价值,价值线内/历史低位,50.9,低估价值,,,,,
sh.600572,康恩贝,C27医药制造业,医药医疗,PE,PE低估,4.41,75.0,66.0,18.3,5.5,42.1,50.6,20.2,35.4,"PE=19.13, 低估均值=21.64, 比值=0.88, 分位=20%",-0.039215686274509776,-0.022172949002217224,,,,,,,,19.13191,21.637387888888888,0.8842060833888602,0.19665461121157324,低估价值,价值线内/历史低位,50.6,低估价值,,,,,
sh.601512,中新集团,K70房地产业,K70房地产业,PB,PB低估,7.33,82.6,82.6,3.7,31.0,11.4,50.6,18.4,34.5,"PB=0.75, 低估均值=0.93, 比值=0.80, 分位=4%",-0.03805774278215224,-0.01212938005390829,,,,,,,,0.747383,0.9335914999999999,0.8005460632407215,0.04080061585835258,低估价值,价值线内/历史低位,50.6,低估价值,,,,,
sh.601326,秦港股份,G55水上运输业,G55水上运输业,PB,PB低估,3.19,75.0,73.9,10.4,30.9,35.8,50.5,24.6,37.6,"PB=0.90, 低估均值=1.02, 比值=0.89, 分位=7%",-0.05341246290801194,-0.0031250000000000444,,,,,,,,0.904263,1.0179223333333332,0.8883418414044033,0.06680919294494922,低估价值,价值线内/历史低位,50.5,低估价值,,,,,
sh.601699,潞安环能,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,10.97,79.1,79.1,8.8,0.0,48.3,50.5,15.2,32.8,"PB=0.69, 低估均值=0.83, 比值=0.83, 分位=6%",-0.10375816993464049,-0.11532258064516121,,,,,,,,0.694842,0.833662,0.833481674827448,0.060816326530612246,低估价值,价值线内/历史低位,50.5,低估价值,,,,,
sh.601969,海南矿业,B08黑色金属矿采选业,资源金属,PB,PB低估,7.08,75.0,68.5,4.1,34.9,47.1,50.5,24.9,37.7,"PB=1.99, 低估均值=2.10, 比值=0.95, 分位=7%",-0.02344827586206899,0.055141579731743606,,,,,,,,1.986893,2.098714666666667,0.9467189759319353,0.07306122448979592,低估价值,价值线内/历史低位,50.5,低估价值,,,,,
sh.600266,城建发展,K70房地产业,K70房地产业,PB,PB低估,4.77,75.0,55.6,0.0,35.4,53.5,50.1,24.2,37.1,"PB=0.52, 低估均值=0.56, 比值=0.93, 分位=30%",0.04376367614879628,0.01273885350318471,,,,,,,,0.522734,0.5608216,0.9320860680116457,0.29591836734693877,低估价值,价值线内/历史低位,50.1,低估价值,,,,,
sh.600467,好当家,A04渔业,A04渔业,PB,PB低估,2.29,75.0,72.4,0.0,36.5,51.9,50.1,24.3,37.2,"PB=0.98, 低估均值=1.11, 比值=0.88, 分位=10%",0.017777777777777892,0.055299539170506895,,,,,,,,0.980148,1.1081027272727275,0.8845281000366718,0.09591836734693877,低估价值,价值线内/历史低位,50.1,低估价值,,,,,
sh.600623,华谊集团,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,6.87,75.0,63.7,5.9,32.0,41.0,50.0,23.8,36.9,"PB=0.64, 低估均值=0.70, 比值=0.92, 分位=18%",-0.06275579809004095,0.02690582959641241,,,,,,,,0.642356,0.6971721111111111,0.9213736317940939,0.18244897959183673,低估价值,价值线内/历史低位,50.0,低估价值,,,,,
