code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,end_quote_time,end_quote_trade_date,buy_close_raw,end_close_raw,raw_return,qfq_return,earnings_yoy,buy_close_qfq,end_close_qfq
sz.002050,三花智控,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,31.89,0.0,0.0,72.8,96.5,100.0,41.5,81.5,61.5,"价值线=18.07, 现价/价值=1.76, 扣非EPS=0.84, akshare东方财富扣非净利润同比=31.7%, 市值=1183.7亿",0.1872673119880863,0.2303240740740739,1183.701832577511,18.06811123257202,1.7649880272217262,0.84,0.84,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,81.5,高质量趋势,2026-05-19 15:34:57,2026-05-19,31.89,52.92,0.6594543744120414,0.6630915556442354,,31.82025657,52.92
sz.300181,佐力药业,C27医药制造业,医药医疗,PE,PE低估,18.9,94.9,94.9,68.3,57.0,65.0,81.5,65.2,73.3,"PE=22.65, 低估均值=48.58, 比值=0.47, 分位=13%",-0.0212325220093215,0.0956521739130433,,,,,,,,22.651766,48.58037957142858,0.4662739608012883,0.1305589555283557,低估价值,价值线内/历史低位,81.5,低估价值,2026-05-19 15:34:06,2026-05-19,18.9,14.57,-0.22910052910052903,-0.22910052910052903,,18.9,14.57
sz.002138,顺络电子,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,35.84,0.0,0.0,77.3,100.0,77.6,40.9,81.4,61.2,"价值线=20.85, 现价/价值=1.72, 扣非EPS=0.99, akshare东方财富扣非净利润同比=32.9%, 市值=282.8亿",0.2659837513246204,0.3234859675036929,282.77867976507474,20.847268036968597,1.719170105955596,0.99,0.99,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,81.4,高质量趋势,2026-05-19 15:34:39,2026-05-19,35.84,36.69,0.023716517857142794,0.0481574533544622,,35.00428288,36.69
sh.688278,特宝生物,C27医药制造业,医药医疗,PE,PE低估,85.9,75.0,72.1,92.6,84.9,55.9,78.5,83.5,81.0,"PE=36.74, 低估均值=41.50, 比值=0.89, 分位=10%",-0.0402234636871507,0.1677542142468733,,,,,,,,36.738638,41.5026592,0.8852116637384047,0.0997798972853998,低估且高质量,低估且高质量,81.0,低估且高质量,2026-05-19 16:11:36,2026-05-19,85.9,57.65,-0.3288707799767172,-0.3288707799767172,,85.9,57.65
sh.688187,时代电气,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,48.4,85.0,65.6,92.4,67.5,60.9,83.1,78.6,80.8,"价值线=61.18, 现价/价值=0.79, 扣非EPS=2.28, akshare东方财富扣非净利润同比=37.0%, 市值=684.7亿",0.1050228310502283,0.1067916761948319,684.7321745385965,61.18300453729529,0.7910693560414614,2.28,2.28,1.0,年报扣非EPS,,,,,低估且高质量,深度低估且高质量,80.8,低估且高质量,2026-05-19 16:11:53,2026-05-19,48.4,53.8,0.11157024793388426,0.12057293086041687,,48.0111544,53.8
sz.300850,新强联,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,35.75,100.0,100.0,58.0,61.1,73.0,80.8,63.4,72.1,"价值线=111.92, 现价/价值=0.32, 扣非EPS=0.42, akshare东方财富扣非净利润同比=2200.6%, 市值=126.9亿",0.0308535178777393,0.136724960254372,126.88199528255952,111.91750079152926,0.3194317220020143,0.42,0.42,1.0,年报扣非EPS,,,,,低估价值,深度低估,80.8,低估价值,2026-05-19 15:34:33,2026-05-19,35.75,36.7,0.02657342657342676,0.033865278381853825,,35.49785525,36.7
sh.600060,海信视像,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,22.05,82.1,82.1,83.4,29.8,61.7,80.5,61.5,69.1,"Q1价值线=32.66, 现价/价值=0.68, akshare东方财富扣非净利润同比=26.6%, 市值=290.0亿",-0.0350109409190372,-0.0383776711731356,290.0130099480065,32.65956447449737,0.6751467863944731,1.382,1.382,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,80.5,价值线左侧确认,2026-05-19 16:11:33,2026-05-19,22.05,24.6,0.11564625850340149,0.11564625850340149,0.26574900998201,22.05,24.6
sh.601628,中国人寿,J68保险业,金融,PE,PE低估,40.97,94.6,94.6,60.4,54.8,76.8,80.3,62.6,71.5,"PE=10.57, 低估均值=15.96, 比值=0.66, 分位=4%",0.0056455571919489,0.0299145299145298,,,,,,,,10.566896,15.96024727272727,0.6620759578115446,0.0432476540187678,低估价值,价值线内/历史低位,80.3,低估价值,2026-05-19 16:11:58,2026-05-19,40.97,34.75,-0.15181840371003175,-0.1470358336291906,,40.74028121,34.75
sz.300573,兴齐眼药,C27医药制造业,医药医疗,PE,PE低估,77.54,75.0,55.1,84.2,80.0,81.2,78.4,81.8,80.1,"PE=37.78, 低估均值=35.29, 比值=1.07, 分位=11%",0.2305983177273449,0.3948551897823349,,,,,,,,37.779169,35.291015125,1.0705038907548283,0.1149858623939679,低估且高质量,低估且高质量,80.1,低估且高质量,2026-05-19 15:34:54,2026-05-19,77.54,66.73,-0.13941191643022954,-0.13021304964325653,,76.71993696,66.73
sz.300990,同飞股份,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,77.96,3.9,3.9,76.5,100.0,70.1,41.9,80.1,61.0,"价值线=63.77, 现价/价值=1.22, 扣非EPS=0.86, akshare东方财富扣非净利润同比=507.6%, 市值=132.1亿",0.3372212692967409,0.6841650464463167,132.09662069506513,63.769285316789095,1.2225321267553046,0.86,0.86,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,80.1,高质量趋势,2026-05-19 15:34:18,2026-05-19,77.96,90.5,0.16085171883016947,0.16745953982558204,,77.5187464,90.5
sh.688029,南微医学,C35专用设备制造业,半导体/电子,VALUE,基本价值线,93.51,0.0,0.0,81.9,95.0,65.8,40.6,80.0,60.3,"价值线=55.93, 现价/价值=1.67, 扣非EPS=2.90, akshare东方财富扣非净利润同比=18.9%, 市值=175.4亿",0.0507922238453759,0.4034218820351194,175.43759301897214,55.93380487915067,1.6717975864870205,2.9,2.9,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,80.0,高质量趋势,2026-05-19 16:11:39,2026-05-19,93.51,80.75,-0.13645599401133568,-0.1320136398199342,,93.03141582,80.75
sz.002768,国恩股份,C29橡胶和塑料制品业,C29橡胶和塑料制品业,VALUE,基本价值线,48.8,20.9,20.9,78.4,100.0,58.0,49.8,80.0,64.9,"价值线=44.22, 现价/价值=1.10, 扣非EPS=1.98, akshare东方财富扣非净利润同比=25.8%, 市值=130.8亿",0.3863636363636362,0.8229361225252148,130.78930453781817,44.216296417614615,1.1036654797835883,1.98,1.98,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,80.0,高质量趋势,2026-05-19 15:34:03,2026-05-19,48.8,62.67,0.28422131147540997,0.28422131147540997,,48.8,62.67
sh.600809,山西汾酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,200.6,86.2,86.2,78.1,69.3,88.3,82.7,76.9,79.8,"PE=19.83, 低估均值=26.89, 比值=0.74, 分位=8%",0.1257014590347924,0.1278533678173843,,,,,,,,19.834937,26.8922945,0.7375695294427181,0.0795593635250918,低估且高质量,低估且高质量,79.8,低估且高质量,2026-05-19 16:11:53,2026-05-19,200.6,129.84,-0.352741774675972,-0.352741774675972,,200.6,129.84
sh.600989,宝丰能源,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,17.57,60.0,43.2,77.6,87.1,76.2,68.7,79.8,74.3,"PB=2.88, 低估均值=2.70, 比值=1.07, 分位=31%",0.1306306306306306,0.0799016594960049,,,,,,,,2.882102,2.702912285714286,1.0662950533884457,0.3076420640104507,高质量趋势,估值有约束的高质量,79.8,高质量趋势,2026-05-19 16:11:38,2026-05-19,17.57,29.23,0.6636311895276039,0.7142919450888703,,17.05077136,29.23
sh.688313,仕佳光子,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,83.49,92.8,92.8,50.2,85.0,97.2,79.7,71.5,75.6,"价值线=139.01, 现价/价值=0.60, 扣非EPS=0.11, akshare东方财富扣非净利润同比=12667.4%, 市值=377.4亿",0.529120879120879,1.4018987341772151,377.39278515709856,139.0050124785911,0.6006258228483575,0.1065,0.1065,1.0,年报扣非EPS,,,,,低估价值,深度低估,79.7,低估价值,2026-05-19 16:11:34,2026-05-19,83.49,173.42,1.0771349862258952,1.0771349862258952,,83.49,173.42
sz.300705,九典制药,C27医药制造业,医药医疗,PE,PE低估,18.9,90.4,90.4,58.1,86.5,68.0,79.7,71.1,75.4,"PE=18.19, 低估均值=26.40, 比值=0.69, 分位=8%",0.0194174757281553,0.1531421598535691,,,,,,,,18.192344,26.396332111111118,0.6891996934809826,0.0791666666666666,低估价值,价值线内/历史低位,79.7,低估价值,2026-05-19 15:34:33,2026-05-19,18.9,12.07,-0.36137566137566135,-0.36137566137566135,,18.9,12.07
sz.300772,运达股份,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,15.76,85.0,65.5,67.8,100.0,68.9,79.7,80.1,79.9,"价值线=19.92, 现价/价值=0.79, 扣非EPS=0.51, akshare东方财富扣非净利润同比=128.6%, 市值=109.0亿",0.2039724980901451,0.4606116774791475,109.00460508870589,19.91971136979348,0.7911761223558027,0.51,0.51,1.0,年报扣非EPS,,,,,低估价值,深度低估,79.7,低估价值,2026-05-19 15:34:42,2026-05-19,15.76,16.37,0.03870558375634525,0.03870558375634525,,15.76,16.37
sh.600563,法拉电子,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,120.0,0.0,0.0,82.9,91.0,68.1,40.8,79.4,60.1,"价值线=78.97, 现价/价值=1.52, 扣非EPS=4.55, akshare东方财富扣非净利润同比=20.7%, 市值=270.0亿",0.1009174311926606,0.1801730920535011,270.0212509925275,78.9654101279135,1.519652716368039,4.55,4.55,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,79.4,高质量趋势,2026-05-19 16:11:45,2026-05-19,120.0,134.18,0.11816666666666675,0.11816666666666675,,120.0,134.18
sh.600211,西藏药业,C27医药制造业,医药医疗,PE,PE低估,48.39,75.0,66.4,74.6,94.0,74.4,76.7,81.4,79.0,"PE=15.67, 低估均值=17.08, 比值=0.92, 分位=15%",0.0476293570036805,0.2808364213869772,,,,,,,,15.667928,17.084392777777776,0.9170901303779307,0.1464708282333741,低估且高质量,低估且高质量,79.0,低估且高质量,2026-05-19 16:11:46,2026-05-19,48.39,41.2,-0.1485844182682372,-0.1485844182682372,,48.39,41.2
sh.601811,新华文轩,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,16.18,94.6,94.6,74.9,64.1,28.1,79.0,65.1,72.0,"价值线=27.51, 现价/价值=0.59, 扣非EPS=1.34, akshare东方财富扣非净利润同比=13.8%, 市值=200.2亿",0.0637738330046022,0.0715231788079471,200.224755741594,27.51465661453279,0.5880502245284788,1.34,1.34,1.0,年报扣非EPS,,,,,低估价值,深度低估,79.0,低估价值,2026-05-19 16:11:59,2026-05-19,16.18,13.17,-0.18603213844252164,-0.17507967123754253,,15.96517814,13.17
sz.000554,泰山石油,F51批发业,F51批发业,PE,PE低估,7.07,100.0,100.0,52.4,59.5,48.9,78.9,56.7,67.8,"PE=21.95, 低估均值=482.57, 比值=0.05, 分位=0%",0.0443131462333827,0.0944272445820433,,,,,,,,21.948655,482.5746052727272,0.045482407818778,0.0029523407844791,低估价值,价值线内/历史低位,78.9,低估价值,2026-05-19 15:34:45,2026-05-19,7.07,7.81,0.1046676096181045,0.11404227536530365,,7.01050595,7.81
sh.600482,中国动力,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,23.6,85.0,63.1,76.5,58.6,74.8,78.8,70.4,74.6,"价值线=29.19, 现价/价值=0.81, 扣非EPS=0.56, akshare东方财富扣非净利润同比=106.4%, 市值=519.5亿",0.0305676855895198,0.0860561435803037,519.4532766918571,29.188022945157957,0.8085508238890514,0.56,0.56,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.8,低估价值,2026-05-19 16:11:44,2026-05-19,23.6,35.98,0.5245762711864403,0.5304286302685877,,23.5097536,35.98
sh.603298,杭叉集团,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,24.87,75.0,36.1,77.3,98.8,55.7,76.1,81.5,78.8,"价值线=24.94, 现价/价值=1.00, 扣非EPS=1.50, akshare东方财富扣非净利润同比=11.0%, 市值=325.8亿",0.1803512102515425,0.2760389943560801,325.774733986822,24.938306095216,0.997260996999748,1.5,1.5,1.0,年报扣非EPS,,,,,低估且高质量,低估且高质量,78.8,低估且高质量,2026-05-19 16:11:46,2026-05-19,24.87,27.22,0.09449135504624029,0.10331122497872025,,24.67118922,27.22
sz.300415,伊之密,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,25.05,11.9,11.9,74.9,96.9,70.1,45.1,78.7,61.9,"价值线=21.47, 现价/价值=1.17, 扣非EPS=1.29, akshare东方财富扣非净利润同比=15.9%, 市值=114.9亿",0.1821613968853233,0.2382600098863074,114.88495260823257,21.47078663606004,1.1667015477639135,1.29,1.29,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,78.7,高质量趋势,2026-05-19 15:34:54,2026-05-19,25.05,26.59,0.0614770459081837,0.0614770459081837,,25.05,26.59
sh.688147,微导纳米,C35专用设备制造业,半导体/电子,VALUE,基本价值线,44.93,85.0,61.7,65.2,100.0,63.8,78.5,78.2,78.3,"价值线=54.92, 现价/价值=0.82, 扣非EPS=0.41, akshare东方财富扣非净利润同比=1090.4%, 市值=205.2亿",0.3300769686204854,0.5318786225707468,205.239635384661,54.920052347911714,0.8180982733842646,0.41,0.41,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.5,低估价值,2026-05-19 16:11:59,2026-05-19,44.93,85.9,0.9118628978410863,0.9118628978410863,,44.93,85.9
sh.600519,贵州茅台,C15酒、饮料和精制茶制造业,消费,PE,PE低估,1476.1,75.0,74.7,84.5,59.3,100.0,78.3,77.5,77.9,"PE=20.55, 低估均值=24.12, 比值=0.85, 分位=10%",0.0402396053558844,-0.0067357059706212,,,,,,,,20.553353,24.119347727272725,0.8521521076110815,0.1040391676866585,低估价值,价值线内/历史低位,78.3,低估价值,2026-05-19 16:11:50,2026-05-19,1476.1,1323.0,-0.10371926021272271,-0.08845637373453374,,1451.3841816,1323.0
sh.601098,中南传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,13.17,86.2,86.2,75.0,31.8,46.2,78.2,56.1,64.7,"Q1价值线=20.36, 现价/价值=0.65, akshare东方财富扣非净利润同比=34.5%, 市值=237.8亿",0.015420200462606,-0.0379839298758217,237.75143454365585,20.357369486225828,0.6469401662582714,0.86,0.86,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,78.2,价值线左侧确认,2026-05-19 16:12:02,2026-05-19,13.17,11.2,-0.14958238420653003,-0.14261786915769803,0.34540689399905,13.06302009,11.2
sh.688018,乐鑫科技,I65软件和信息技术服务业,I65软件和信息技术服务业,RIGHT,右侧趋势,218.18,0.0,0.0,74.1,80.0,81.1,38.3,78.2,58.2,轻资产行业不做左侧估值，仅按右侧趋势观察,0.3526348419094853,0.4441355573206247,,,,,,,,,,,,高质量趋势,右侧高质量,78.2,高质量趋势,2026-05-19 16:11:59,2026-05-19,218.18,183.79,-0.15762214685122378,-0.15762214685122378,,218.18,183.79
sh.600489,中金黄金,B09有色金属矿采选业,资源金属,VALUE,基本价值线,17.57,75.0,44.7,80.8,97.0,85.8,78.1,74.6,54.2,"Q1价值线=18.75, 现价/价值=0.94, akshare东方财富扣非净利润同比=77.0%, 市值=850.1亿",0.180779569892473,0.2399435426958363,850.0777194801643,18.75104241599236,0.937014572854623,0.73,0.73,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,78.1,价值线左侧确认,2026-05-19 16:11:43,2026-05-19,17.57,23.79,0.3540125213431986,0.3540125213431986,0.76950528583731,17.57,23.79
sh.600933,爱柯迪,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,19.25,75.0,46.3,75.2,94.6,64.2,75.9,80.3,78.1,"价值线=20.79, 现价/价值=0.93, 扣非EPS=0.92, akshare东方财富扣非净利润同比=32.3%, 市值=184.0亿",0.0808534531162268,0.2681159420289856,183.959746884375,20.793006799500542,0.9257920312161102,0.92,0.92,1.0,年报扣非EPS,,,,,低估且高质量,低估且高质量,78.1,低估且高质量,2026-05-19 16:11:38,2026-05-19,19.25,17.36,-0.09818181818181826,-0.09818181818181826,,19.25,17.36
sz.001301,尚太科技,C30非金属矿物制品业,资源金属,VALUE,基本价值线,59.26,75.0,55.6,87.2,76.5,63.4,78.1,62.8,46.1,"Q1价值线=68.84, 现价/价值=0.86, akshare东方财富扣非净利润同比=40.9%, 市值=154.1亿",0.1544905513345023,0.2494201981868016,154.06728994614534,68.84118718026242,0.8608218775313412,3.11,3.11,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,78.1,价值线左侧确认,2026-05-19 15:34:45,2026-05-19,59.26,77.33,0.30492743840701997,0.30492743840701997,0.40883270028056,59.26,77.33
sz.000425,徐工机械,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,9.89,85.0,58.7,66.3,76.8,79.6,78.0,72.9,75.5,"价值线=11.78, 现价/价值=0.84, 扣非EPS=0.49, akshare东方财富扣非净利润同比=35.6%, 市值=1163.0亿",0.1872749099639856,0.23625,1163.0256427652855,11.784531230779017,0.8392357579883323,0.49,0.49,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.0,低估价值,2026-05-19 15:34:42,2026-05-19,9.89,9.46,-0.04347826086956519,-0.04347826086956519,,9.89,9.46
sz.002396,星网锐捷,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,35.74,0.0,0.0,70.4,100.0,75.2,38.7,78.0,58.3,"价值线=22.44, 现价/价值=1.59, 扣非EPS=0.62, akshare东方财富扣非净利润同比=77.4%, 市值=207.6亿",0.2986918604651163,0.8005037783375315,207.64332487739836,22.439847751531453,1.5927024280973945,0.6173,0.6173,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,78.0,高质量趋势,2026-05-19 15:34:39,2026-05-19,35.74,31.41,-0.12115277000559599,-0.12115277000559599,,35.74,31.41
sh.601601,中国太保,J68保险业,金融,PE,PE低估,39.6,80.9,80.9,67.5,86.9,83.1,78.4,77.3,77.8,"PE=7.98, 低估均值=9.86, 比值=0.81, 分位=6%",0.0668103448275863,0.1246804884975858,,,,,,,,7.984522,9.8603637,0.8097593803766083,0.0648714810281517,低估且高质量,低估且高质量,77.8,低估且高质量,2026-05-19 16:11:39,2026-05-19,39.6,33.87,-0.14469696969696977,-0.14469696969696977,,39.6,33.87
sh.600690,海尔智家,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,25.95,85.0,71.0,79.7,61.5,84.9,81.0,74.4,77.7,"价值线=34.47, 现价/价值=0.75, 扣非EPS=1.93, akshare东方财富扣非净利润同比=15.2%, 市值=2394.0亿",0.0396634615384614,0.0388310648518814,2393.9524166315987,34.473919470403395,0.7527429546349853,1.93,1.93,1.0,年报扣非EPS,,,,,低估且高质量,深度低估且高质量,77.7,低估且高质量,2026-05-19 16:11:41,2026-05-19,25.95,21.09,-0.18728323699421967,-0.17906153830029714,,25.69011075,21.09
sz.301061,匠心家居,C21家具制造业,C21家具制造业,VALUE,基本价值线,102.6,0.0,0.0,100.0,71.2,51.1,42.2,77.6,59.9,"价值线=79.45, 现价/价值=1.29, 扣非EPS=3.69, akshare东方财富扣非净利润同比=66.5%, 市值=170.8亿",0.0807963762772567,0.4655049278674472,170.81332527804878,79.44979420511811,1.2913815702922309,3.69,3.69,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,77.6,高质量趋势,2026-05-19 15:34:15,2026-05-19,102.6,62.63,-0.3895711500974658,-0.38628038552464905,,102.0498588,62.63
sh.600583,海油工程,B11开采专业及辅助性活动,B11开采专业及辅助性活动,VALUE,基本价值线,5.51,100.0,100.0,52.0,55.5,63.5,77.5,57.3,67.4,"价值线=10.68, 现价/价值=0.52, 扣非EPS=0.41, akshare东方财富扣非净利润同比=14.4%, 市值=243.1亿",0.0036429872495444,0.0455407969639469,243.0697661219512,10.680746879714787,0.5158815260817354,0.41,0.41,1.0,年报扣非EPS,,,,,低估价值,深度低估,77.5,低估价值,2026-05-19 16:11:36,2026-05-19,5.51,6.31,0.14519056261343,0.14519056261343,,5.51,6.31
sh.688372,伟测科技,M74专业技术服务业,M74专业技术服务业,VALUE,基本价值线,84.76,85.0,69.7,73.2,76.6,74.4,79.6,75.2,77.4,"价值线=111.24, 现价/价值=0.76, 扣非EPS=0.73, akshare东方财富扣非净利润同比=1173.6%, 市值=125.2亿",0.4293423271500844,0.232514177693762,125.1791688246904,111.23859392732396,0.7619657621290742,0.73,0.73,1.0,年报扣非EPS,,,,,低估且高质量,深度低估且高质量,77.4,低估且高质量,2026-05-19 16:11:41,2026-05-19,84.76,158.05,0.8646767343086361,0.8646767343086361,,84.76,158.05
sz.002393,力生制药,C27医药制造业,医药医疗,PE,PE低估,25.3,93.6,93.6,42.7,93.5,58.9,77.4,65.4,71.4,"PE=15.34, 低估均值=23.88, 比值=0.64, 分位=9%",0.0339190845933796,0.281661600810537,,,,,,,,15.337487,23.88313525,0.6421890107581247,0.0934312525499796,低估价值,价值线内/历史低位,77.4,低估价值,2026-05-19 15:34:09,2026-05-19,25.3,15.56,-0.3849802371541502,-0.23085514548145059,,20.2302595,15.56
sh.603993,洛阳钼业,B09有色金属矿采选业,资源金属,PB,PB低估,13.53,52.9,52.9,77.8,85.0,96.5,0.0,0.0,0.0,"Q1价值线=12.85, 现价/价值=1.05, akshare东方财富扣非净利润同比=55.1%, 市值=2909.8亿",0.4611231101511879,0.8039999999999998,2909.7986066327167,12.846201169533192,1.0532296529878844,0.61,0.61,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,77.2,财报后主线候选,2026-05-19 16:11:38,2026-05-19,13.53,18.31,0.3532889874353289,0.3532889874353289,0.55081124617413,13.53,18.31
sh.600216,浙江医药,C27医药制造业,医药医疗,PE,PE低估,15.78,93.5,93.5,53.5,55.1,65.3,76.9,57.8,67.3,"PE=9.99, 低估均值=14.81, 比值=0.67, 分位=2%",-0.0050441361916772,0.0450331125827814,,,,,,,,9.993276,14.809385777777775,0.6747934147947857,0.0203998368013055,低估价值,价值线内/历史低位,76.9,低估价值,2026-05-19 16:11:48,2026-05-19,15.78,13.89,-0.11977186311787069,-0.11977186311787069,,15.78,13.89
