code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,raw_return,qfq_return,segment_file,segment_order,end_quote_time,end_quote_trade_date,buy_trade_date,end_trade_date
sh.601156,东航物流,G56航空运输业,G56航空运输业,PB,PB低估,12.6,83.1,83.1,31.1,25.0,58.4,61.8,35.7,48.7,"PB=1.11, 低估均值=1.39, 比值=0.79, 分位=1%",-0.1219512195121951,-0.1457627118644068,,,,,,,,1.107836,1.39357425,0.7949601537198323,0.0084656084656084,低估价值,价值线内/历史低位,61.8,低估价值,,12.6,15.3,12.3200028,15.3,0.2142857142857144,0.24188283463701832,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601158,重庆水务,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,4.82,85.4,85.4,2.0,35.2,31.3,54.1,22.2,38.1,"PB=1.33, 低估均值=1.74, 比值=0.77, 分位=2%",-0.012295081967213,0.0524017467248909,,,,,,,,1.334059,1.7353330909090907,0.7687624969458314,0.0232653061224489,低估价值,价值线内/历史低位,54.1,低估价值,,4.82,4.34,4.66300778,4.34,-0.09958506224066399,-0.06927026400972469,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601163,三角轮胎,C29橡胶和塑料制品业,C29橡胶和塑料制品业,VALUE,基本价值线,13.7,89.0,89.0,47.0,0.8,30.6,61.7,30.5,46.1,"价值线=21.84, 现价/价值=0.63, 扣非EPS=1.08, akshare东方财富扣非净利润同比=-55.3%, 市值=109.9亿",-0.1028159790438769,-0.0836120401337793,109.8514416573796,21.84341536491668,0.6271912963759302,1.08,1.08,1.0,年报扣非EPS,,,,,低估价值,深度低估,61.7,低估价值,,13.7,14.45,13.2050464,14.45,0.054744525547445244,0.09427862366314743,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601169,北京银行,J66货币金融服务,金融,PE,PE低估,5.95,75.0,42.8,20.8,51.7,70.5,58.7,41.8,50.2,"PE=4.91, 低估均值=4.99, 比值=0.98, 分位=43%",-0.0418679549114331,0.0050675675675675,,,,,,,,4.906617,4.986700636363636,0.983940556651896,0.4253061224489796,低估价值,价值线内/历史低位,58.7,低估价值,,5.95,5.17,5.7858633,5.17,-0.13109243697479,-0.10644276714937251,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601179,中国西电,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,6.35,75.0,55.3,67.4,25.7,64.0,66.7,52.7,59.7,"价值线=7.36, 现价/价值=0.86, 扣非EPS=0.19, akshare东方财富扣非净利润同比=54.1%, 市值=325.5亿",-0.0620384047267356,-0.1155988857938719,325.5226239711934,7.357330602115525,0.8630847712856783,0.1944,0.1944,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,66.7,低估价值,,6.35,17.12,6.28072785,17.12,1.6960629921259844,1.7257987304767552,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601186,中国铁建,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,7.86,98.6,98.6,15.0,3.8,60.1,64.4,22.0,43.2,"PB=0.40, 低估均值=0.64, 比值=0.62, 分位=1%",-0.0236024844720497,-0.0665083135391924,,,,,,,,0.397162,0.6443866,0.6163411840035159,0.0073469387755102,低估价值,价值线内/历史低位,64.4,低估价值,,7.86,6.5,7.58771388,6.5,-0.17302798982188294,-0.14335198944006566,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601198,东兴证券,J67资本市场服务,金融,PB,PB低估,10.38,75.0,57.5,36.8,4.0,62.4,57.1,31.1,44.1,"PB=1.17, 低估均值=1.24, 比值=0.95, 分位=24%",-0.1090128755364806,-0.0207547169811319,,,,,,,,1.173895,1.2381791111111111,0.9480817350783568,0.2432653061224489,低估价值,价值线内/历史低位,57.1,低估价值,,10.38,12.8,10.22823402,12.8,0.23314065510597293,0.2514379290668596,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601199,江南水务,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,5.34,76.0,76.0,28.6,34.3,27.6,55.1,32.8,44.0,"PB=1.12, 低估均值=1.27, 比值=0.88, 分位=3%",0.0,0.0249520153550864,,,,,,,,1.115925,1.271833777777778,0.8774141868993361,0.0253061224489795,低估价值,价值线内/历史低位,55.1,低估价值,,5.34,5.94,5.2015338,5.94,0.1123595505617978,0.1419708548274743,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601200,上海环境,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,7.92,93.3,93.3,54.3,32.6,31.9,69.4,45.3,57.4,"价值线=13.27, 现价/价值=0.60, 扣非EPS=0.41, akshare东方财富扣非净利润同比=18.5%, 市值=106.6亿",-0.0282208588957055,0.0127877237851661,106.62226976950896,13.26827770615689,0.5969124384791008,0.40753,0.40753,1.0,年报扣非EPS,,,,,低估价值,深度低估,69.4,低估价值,,7.92,7.92,7.82185536,7.92,0.0,0.012547488477209656,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601211,国泰海通,J67资本市场服务,金融,PB,PB低估,17.27,75.0,65.6,45.7,31.7,79.5,63.8,47.4,55.6,"PB=0.98, 低估均值=1.14, 比值=0.86, 分位=24%",0.001159420289855,-0.0286839145106863,,,,,,,,0.976726,1.1416909999999998,0.855508189168523,0.2431077694235588,低估价值,价值线内/历史低位,63.8,低估价值,,17.27,15.45,16.89924764,15.45,-0.1053850607990735,-0.08575811603409345,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601212,白银有色,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,2.83,75.0,56.3,30.0,31.8,50.2,57.0,35.9,46.4,"PB=1.40, 低估均值=1.48, 比值=0.94, 分位=27%",-0.0241379310344826,-0.0070175438596491,,,,,,,,1.395065,1.477601222222222,0.9441417474614072,0.2680360721442886,低估价值,价值线内/历史低位,57.0,低估价值,,2.83,6.83,2.83,6.83,1.4134275618374557,1.4134275618374557,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601222,林洋能源,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,5.55,96.7,96.7,29.2,0.0,46.1,61.8,24.9,43.3,"价值线=9.69, 现价/价值=0.57, 扣非EPS=0.37, akshare东方财富扣非净利润同比=-38.6%, 市值=114.4亿",-0.1628959276018099,-0.1814159292035398,114.3880142235,9.689602028958683,0.5727789421498505,0.37,0.37,1.0,年报扣非EPS,,,,,低估价值,深度低估,61.8,低估价值,,5.55,6.22,5.46143865,6.22,0.12072072072072082,0.13889405312645953,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601228,广州港,G55水上运输业,G55水上运输业,PB,PB低估,3.16,84.0,84.0,1.1,6.7,42.9,51.4,13.5,32.4,"PB=1.13, 低估均值=1.44, 比值=0.78, 分位=1%",-0.0246913580246913,-0.0094043887147334,,,,,,,,1.129119,1.4384815555555557,0.7849381145272476,0.0132248219735503,低估价值,价值线内/历史低位,51.4,低估价值,,3.16,3.13,3.12271516,3.13,-0.009493670886076,0.0023328544637417625,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601231,环旭电子,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,14.0,75.0,41.6,33.5,45.6,58.5,58.0,43.6,50.8,"价值线=14.60, 现价/价值=0.96, 扣非EPS=0.66, akshare东方财富扣非净利润同比=-2.3%, 市值=307.7亿",-0.1458206223306895,-0.0879478827361562,307.7328397224242,14.601200345547966,0.958825279338676,0.66,0.66,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,58.0,低估价值,,14.0,40.09,13.785758,40.09,1.8635714285714289,1.908073680097968,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601233,桐昆股份,C28化学纤维制造业,C28化学纤维制造业,PB,PB低估,10.88,93.9,93.9,7.3,25.8,56.1,61.7,25.4,43.5,"PB=0.70, 低估均值=1.05, 比值=0.67, 分位=1%",-0.0857142857142856,-0.0849453322119427,,,,,,,,0.704193,1.0503376363636363,0.6704444129394236,0.010204081632653,低估价值,价值线内/历史低位,61.7,低估价值,,10.88,19.81,10.78036096,19.81,0.8207720588235292,0.8376008070141652,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601236,红塔证券,J67资本市场服务,金融,PB,PB低估,7.53,75.0,71.1,32.4,29.2,43.3,56.6,35.0,45.8,"PB=1.43, 低估均值=1.57, 比值=0.91, 分位=8%",-0.0370843989769821,-0.0480404551201011,,,,,,,,1.434182,1.5743318333333332,0.9109782128735884,0.0799716914366596,低估价值,价值线内/历史低位,56.6,低估价值,,7.53,7.16,7.38961821,7.16,-0.049136786188579085,-0.031073081649775736,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601318,中国平安,J68保险业,金融,PE,PE低估,50.8,75.0,66.8,45.0,33.4,96.5,65.5,50.2,57.8,"PE=7.91, 低估均值=8.44, 比值=0.94, 分位=11%",-0.0204396451986117,0.0217216411906677,,,,,,,,7.912482,8.436211,0.9379189306668596,0.1118367346938775,低估价值,价值线内/历史低位,65.5,低估价值,,50.8,54.89,48.5746552,54.89,0.08051181102362204,0.13001316785466344,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601319,中国人保,J68保险业,金融,PE,PE低估,7.26,91.9,91.9,47.7,62.1,66.7,75.4,57.8,66.6,"PE=6.87, 低估均值=9.91, 比值=0.69, 分位=0%",0.0386266094420599,0.0506512301013024,,,,,,,,6.866991,9.905331749999998,0.6932620908936241,0.0044699872286079,低估价值,价值线内/历史低位,75.4,低估价值,,7.26,6.84,7.09698396,6.84,-0.05785123966942152,-0.036210305877597104,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601326,秦港股份,G55水上运输业,G55水上运输业,PB,PB低估,3.19,75.0,73.9,10.4,30.9,35.8,50.5,24.6,37.6,"PB=0.90, 低估均值=1.02, 比值=0.89, 分位=7%",-0.0534124629080119,-0.003125,,,,,,,,0.904263,1.0179223333333332,0.8883418414044033,0.0668091929449492,低估价值,价值线内/历史低位,50.5,低估价值,,3.19,3.45,3.11313376,3.45,0.08150470219435735,0.10820808419102423,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601336,新华保险,J68保险业,金融,PE,PE低估,48.6,99.4,99.4,55.5,52.3,78.9,81.7,60.1,70.9,"PE=5.58, 低估均值=9.20, 比值=0.61, 分位=0%",-0.0673575129533678,0.0360264335962481,,,,,,,,5.580256,9.1956168,0.606838684274012,0.0008163265306122,低估价值,价值线内/历史低位,81.7,低估价值,,48.6,60.12,46.6745652,60.12,0.23703703703703694,0.2880677033066392,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601368,绿城水务,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,4.77,75.0,71.3,12.7,60.0,23.3,52.8,34.0,43.4,"PB=0.89, 低估均值=0.99, 比值=0.90, 分位=10%",-0.0041753653444677,0.0414847161572051,,,,,,,,0.887891,0.99127675,0.895704453877285,0.0977944236371202,低估价值,价值线内/历史低位,52.8,低估价值,,4.77,4.93,4.74024951,4.93,0.033542976939203495,0.04002964181520463,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601369,陕鼓动力,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,8.4,85.0,71.5,51.0,34.5,42.7,65.5,45.7,55.6,"价值线=11.21, 现价/价值=0.75, 扣非EPS=0.56, akshare东方财富扣非净利润同比=6.5%, 市值=143.4亿",-0.0454545454545455,0.0632911392405062,143.4476185824915,11.207527690004412,0.749496252192324,0.5563,0.5563,1.0,年报扣非EPS,,,,,低估价值,深度低估,65.5,低估价值,,8.4,9.11,7.9932468,9.11,0.08452380952380945,0.13971208795905055,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601377,兴业证券,J67资本市场服务,金融,PB,PB低估,5.83,75.2,75.2,33.5,31.0,56.4,58.5,38.2,48.3,"PB=0.92, 低估均值=1.06, 比值=0.86, 分位=8%",-0.0168634064080943,-0.0283333333333333,,,,,,,,0.918999,1.0649434999999998,0.8629556403696536,0.0808163265306122,低估价值,价值线内/历史低位,58.5,低估价值,,5.83,5.86,5.70594926,5.86,0.005145797598627766,0.026998266717850328,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601390,中国中铁,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,5.56,94.8,94.8,15.0,5.7,64.0,62.9,23.1,43.0,"PB=0.44, 低估均值=0.67, 比值=0.66, 分位=0%",-0.003584229390681,-0.0446735395189004,,,,,,,,0.442917,0.6709708888888889,0.6601135866467464,0.0048979591836734,低估价值,价值线内/历史低位,62.9,低估价值,,5.56,4.89,5.30733136,4.89,-0.12050359712230219,-0.078632994944563,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601456,国联民生,J67资本市场服务,金融,PB,PB低估,10.04,89.8,89.8,32.0,27.6,57.6,65.9,37.2,51.5,"PB=1.13, 低估均值=1.57, 比值=0.72, 分位=0%",-0.029951690821256,-0.0856102003642987,,,,,,,,1.12959,1.5729529999999998,0.7181333453701415,0.0017361111111111,低估价值,价值线内/历史低位,65.9,低估价值,,10.04,9.26,9.98582416,9.26,-0.07768924302788838,-0.07268545373624924,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601512,中新集团,K70房地产业,K70房地产业,PB,PB低估,7.33,82.6,82.6,3.7,31.0,11.4,50.6,18.4,34.5,"PB=0.75, 低估均值=0.93, 比值=0.80, 分位=4%",-0.0380577427821522,-0.0121293800539082,,,,,,,,0.747383,0.9335915,0.8005460632407215,0.0408006158583525,低估价值,价值线内/历史低位,50.6,低估价值,,7.33,9.34,7.20105797,9.34,0.27421555252387453,0.29703163603333693,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601528,瑞丰银行,J66货币金融服务,金融,PE,PE低估,5.17,75.0,67.6,27.9,29.2,39.5,55.1,32.5,43.8,"PE=5.21, 低估均值=5.40, 比值=0.96, 分位=6%",-0.0354477611940299,-0.0496323529411765,,,,,,,,5.206721,5.40020525,0.9641709451691676,0.0631691648822269,低估价值,价值线内/历史低位,55.1,低估价值,,5.17,4.86,4.77410725,4.86,-0.05996131528046411,0.017991374198809584,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601555,东吴证券,J67资本市场服务,金融,PB,PB低估,7.92,75.0,69.4,38.4,36.2,65.0,61.0,43.4,52.2,"PB=0.93, 低估均值=1.09, 比值=0.85, 分位=19%",0.0076335877862594,0.056,,,,,,,,0.929761,1.092405818181818,0.8511131893708498,0.1881632653061224,低估价值,价值线内/历史低位,61.0,低估价值,,7.92,8.04,7.5833604,8.04,0.015151515151515138,0.06021599606422501,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601567,三星电气,C40仪器仪表制造业,C40仪器仪表制造业,VALUE,基本价值线,25.32,75.0,49.6,84.0,0.0,59.8,76.6,50.5,59.6,"Q1价值线=28.05, 现价/价值=0.90, akshare东方财富扣非净利润同比=22.6%, 市值=357.4亿",-0.14890756302521,-0.1268965517241379,357.35264305985385,28.052460770578293,0.9025946139654129,1.56,1.56,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,76.6,价值线左侧确认,0.22622543647207,25.32,18.34,23.86994892,18.34,-0.27567140600315954,-0.2316699100837456,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601568,北元化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.22,75.0,61.7,20.7,38.3,37.3,54.0,32.0,43.0,"PB=1.43, 低估均值=1.54, 比值=0.93, 分位=20%",0.0471464019851115,0.0683544303797467,,,,,,,,1.429023,1.5362046,0.9302296061344952,0.2025431425976385,低估价值,价值线内/历史低位,54.0,低估价值,,4.22,3.86,4.12023498,3.86,-0.08530805687203791,-0.06316022781788055,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601577,长沙银行,J66货币金融服务,金融,PE,PE低估,9.0,75.0,50.6,24.6,50.8,56.2,58.1,41.0,49.6,"PE=4.58, 低估均值=4.75, 比值=0.96, 分位=33%",-0.0445859872611464,-0.0109890109890109,,,,,,,,4.5778,4.753641125,0.9630091712066297,0.3322903629536921,低估价值,价值线内/历史低位,58.1,低估价值,,9.0,9.21,8.443665,9.21,0.023333333333333428,0.09075857462369741,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601598,中国外运,G58多式联运和运输代理业,G58多式联运和运输代理业,VALUE,基本价值线,4.72,100.0,100.0,23.4,0.9,46.7,61.8,22.8,42.3,"价值线=8.89, 现价/价值=0.53, 扣非EPS=0.44, akshare东方财富扣非净利润同比=-22.0%, 市值=342.7亿",-0.0817120622568093,-0.0817120622568093,342.6961931221116,8.88853684337635,0.5310210311517466,0.4357,0.4357,1.0,年报扣非EPS,,,,,低估价值,深度低估,61.8,低估价值,,4.72,5.88,4.49391672,5.88,0.2457627118644068,0.30843546206170025,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601600,中国铝业,C32有色金属冶炼和压延加工业,资源金属,VALUE,基本价值线,6.49,100.0,100.0,80.0,0.0,81.8,91.2,34.4,35.5,"Q1价值线=15.23, 现价/价值=0.43, akshare东方财富扣非净利润同比=57.8%, 市值=1113.3亿",-0.1300268096514745,-0.1721938775510203,1113.3095697707738,15.22629322330738,0.4262363731486234,0.698,0.698,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,91.2,价值线左侧确认,0.57824440783802,6.49,10.52,6.29032866,10.52,0.6209553158705701,0.6724086400916292,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601601,中国太保,J68保险业,金融,PE,PE低估,30.42,91.9,91.9,45.0,4.1,80.5,70.3,38.3,54.3,"PE=6.83, 低估均值=9.86, 比值=0.69, 分位=1%",-0.0614008022215364,-0.0330578512396694,,,,,,,,6.833165,9.8603637,0.6929932006463414,0.0073469387755102,低估价值,价值线内/历史低位,70.3,低估价值,,30.42,33.87,29.54971422,33.87,0.11341222879684398,0.14620397841532817,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601609,金田股份,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,6.73,75.0,64.5,5.3,60.4,38.8,52.5,33.1,42.8,"PB=1.22, 低估均值=1.38, 比值=0.88, 分位=22%",0.0581761006289307,0.1014729950900164,,,,,,,,1.218107,1.3796444999999995,0.8829136781250534,0.2223133716160787,低估价值,价值线内/历史低位,52.5,低估价值,,6.73,13.38,6.62439284,13.38,0.9881129271916791,1.0198077504111307,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601611,中国核建,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,8.98,77.5,77.5,15.1,83.4,62.9,61.0,49.3,55.2,"PB=1.27, 低估均值=1.59, 比值=0.80, 分位=13%",-0.0088300220750552,0.1127633209417595,,,,,,,,1.272194,1.5924963333333335,0.7988677734265844,0.1326860841423948,低估价值,价值线内/历史低位,61.0,低估价值,,8.98,12.84,8.8868325,12.84,0.42984409799554557,0.44483425337430393,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601615,明阳智能,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,10.4,85.0,59.5,20.0,30.8,55.4,57.1,32.4,44.7,"价值线=12.48, 现价/价值=0.83, 扣非EPS=0.08, akshare东方财富扣非净利润同比=-1.3%, 市值=228.0亿",-0.0493601462522851,-0.0076335877862595,228.027948512,12.48210683941648,0.8331926760279346,0.08,0.08,1.0,年报扣非EPS,,,,,低估价值,深度低估,57.1,低估价值,,10.4,16.18,10.1347376,16.18,0.5557692307692308,0.5964892865109799,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601618,中国中冶,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,2.93,86.0,86.0,3.5,4.4,54.7,54.1,15.6,34.9,"PB=0.58, 低估均值=0.77, 比值=0.76, 分位=1%",-0.0330033003300328,-0.0487012987012986,,,,,,,,0.583845,0.7666646666666667,0.761538943145069,0.0065306122448979,低估价值,价值线内/历史低位,54.1,低估价值,,2.93,2.85,2.87273608,2.85,-0.027303754266211677,-0.007914433963596146,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601619,嘉泽新能,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,3.76,80.2,80.2,3.6,86.5,53.4,59.0,43.9,51.5,"PB=1.33, 低估均值=1.76, 比值=0.75, 分位=15%",0.0473537604456824,0.1325301204819278,,,,,,,,1.327242,1.7605765555555557,0.7538678143883295,0.1513227513227513,低估价值,价值线内/历史低位,59.0,低估价值,,3.76,5.69,3.6042608,5.69,0.5132978723404258,0.5786870916777167,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601628,中国人寿,J68保险业,金融,PE,PE低估,36.8,100.0,100.0,51.0,29.0,66.2,77.3,48.0,62.7,"PE=9.04, 低估均值=15.96, 比值=0.57, 分位=0%",-0.0160427807486631,-0.0683544303797468,,,,,,,,9.037397,15.96024727272727,0.5662441718834159,0.0008163265306122,低估价值,价值线内/历史低位,77.3,低估价值,,36.8,34.75,36.183416,34.75,-0.05570652173913038,-0.039615275683202555,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601636,旗滨集团,C30非金属矿物制品业,资源金属,PB,PB低估,5.51,82.2,82.2,1.6,30.2,35.3,52.2,20.7,36.4,"PB=1.09, 低估均值=1.35, 比值=0.81, 分位=1%",-0.0450606585788561,-0.0230496453900709,,,,,,,,1.089767,1.3527081,0.8056187436151228,0.0146938775510204,低估价值,价值线内/历史低位,52.2,低估价值,,5.51,6.48,5.46661426,6.48,0.17604355716878417,0.18537721737842183,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
sh.601668,中国建筑,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,5.53,98.1,98.1,15.0,35.1,81.7,69.4,36.2,52.8,"PB=0.49, 低估均值=0.78, 比值=0.62, 分位=2%",0.0473484848484848,0.0036297640653357,,,,,,,,0.487989,0.7846811818181817,0.6218946131335565,0.0151020408163265,低估价值,价值线内/历史低位,69.4,低估价值,,5.53,4.89,5.28482745,4.89,-0.11573236889692595,-0.07470961989496938,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18
